abs_b_deg,abs_c_deg,pass_num,accepted,joint3_pos_cmd_deg,joint3_pos_fb_deg,joint3_motor_pos_cmd_deg,joint3_motor_pos_fb_deg,joint4_pos_cmd_deg,joint4_pos_fb_deg,joint4_motor_pos_cmd_deg,joint4_motor_pos_fb_deg
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000687,0.010277,0.010963
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,-0.000687,0.010277,0.009590
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,90.000000,89.999657,90.010277,90.009933
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,90.000000,90.000000,90.010277,90.010277
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,180.000000,180.000000,180.010277,180.010277
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,180.000000,180.000000,180.010277,180.010277
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,270.000000,270.000343,270.010277,270.010963
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,270.000000,269.997940,270.010277,270.008217
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
10.000000,0.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020264,0.000000,0.000000,0.010277,0.010277
10.000000,0.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,0.000000,0.000000,0.010277,0.010277
10.000000,90.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020264,90.000000,90.000000,90.010277,90.010277
10.000000,90.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,90.000000,90.000000,90.010277,90.010277
10.000000,180.000000,1.000000,0.000000,10.000000,10.000305,10.020303,10.020264,180.000000,180.000000,180.010277,180.010277
10.000000,180.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,180.000000,180.000000,180.010277,180.010277
10.000000,270.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020608,270.000000,269.999657,270.010277,270.009933
10.000000,270.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,270.000000,270.001717,270.010277,270.011993
-10.000000,0.000000,1.000000,0.000000,-10.000000,-10.000305,-9.979697,-9.979659,0.000000,0.000000,0.010277,0.010277
-10.000000,0.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,0.000000,0.000000,0.010277,0.010277
-10.000000,90.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.979659,90.000000,90.000000,90.010277,90.010277
-10.000000,90.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,90.000000,90.000000,90.010277,90.010277
-10.000000,180.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.979659,180.000000,180.000000,180.010277,180.010277
-10.000000,180.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,180.000000,180.000000,180.010277,180.010277
-10.000000,270.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.979659,270.000000,269.997940,270.010277,270.008217
-10.000000,270.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,270.000000,269.997940,270.010277,270.008217
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
30.000000,0.000000,1.000000,0.000000,30.000000,30.000229,30.020303,30.020188,0.000000,0.000000,0.010277,0.010277
30.000000,0.000000,2.000000,1.000000,30.000000,29.999886,30.020303,30.020188,0.000000,0.000000,0.010277,0.010277
30.000000,90.000000,1.000000,0.000000,30.000000,30.000229,30.020303,30.020188,90.000000,90.000000,90.010277,90.010277
30.000000,90.000000,2.000000,1.000000,30.000000,29.999886,30.020303,30.020188,90.000000,90.000000,90.010277,90.010277
30.000000,180.000000,1.000000,0.000000,30.000000,29.999886,30.020303,30.020188,180.000000,180.000000,180.010277,180.010277
30.000000,180.000000,2.000000,1.000000,30.000000,29.999886,30.020303,30.020188,180.000000,180.000000,180.010277,180.010277
30.000000,270.000000,1.000000,0.000000,30.000000,29.999886,30.020303,30.020531,270.000000,270.002060,270.010277,270.012336
30.000000,270.000000,2.000000,1.000000,30.000000,29.999886,30.020303,30.020188,270.000000,270.002403,270.010277,270.012680
-30.000000,0.000000,1.000000,0.000000,-30.000000,-29.999886,-29.979697,-29.979583,0.000000,0.000000,0.010277,0.010277
-30.000000,0.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979697,-29.979583,0.000000,0.000000,0.010277,0.010277
-30.000000,90.000000,1.000000,0.000000,-30.000000,-29.999886,-29.979697,-29.979583,90.000000,90.000000,90.010277,90.010277
-30.000000,90.000000,2.000000,1.000000,-30.000000,-30.000229,-29.979697,-29.979583,90.000000,90.000000,90.010277,90.010277
-30.000000,180.000000,1.000000,0.000000,-30.000000,-30.000229,-29.979697,-29.979926,180.000000,180.001030,180.010277,180.011306
-30.000000,180.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979697,-29.979583,180.000000,180.000000,180.010277,180.010277
-30.000000,270.000000,1.000000,0.000000,-30.000000,-30.000229,-29.979697,-29.979583,270.000000,270.001373,270.010277,270.011650
-30.000000,270.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979697,-29.979583,270.000000,270.001030,270.010277,270.011306
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
50.000000,0.000000,1.000000,0.000000,50.000000,50.000153,50.020303,50.020455,0.000000,0.000000,0.010277,0.010277
50.000000,0.000000,2.000000,1.000000,50.000000,50.000153,50.020303,50.020112,0.000000,0.000000,0.010277,0.010277
50.000000,90.000000,1.000000,0.000000,50.000000,50.000153,50.020303,50.020455,90.000000,90.000000,90.010277,90.010277
50.000000,90.000000,2.000000,1.000000,50.000000,50.000153,50.020303,50.020455,90.000000,90.000000,90.010277,90.010277
50.000000,180.000000,1.000000,0.000000,50.000000,50.000153,50.020303,50.020455,180.000000,180.001373,180.010277,180.011650
50.000000,180.000000,2.000000,1.000000,50.000000,49.999809,50.020303,50.020112,180.000000,180.000000,180.010277,180.010277
50.000000,270.000000,1.000000,0.000000,50.000000,50.000153,50.020303,50.020455,270.000000,270.001717,270.010277,270.011993
50.000000,270.000000,2.000000,1.000000,50.000000,50.000153,50.020303,50.020112,270.000000,269.999657,270.010277,270.009933
-50.000000,0.000000,1.000000,0.000000,-50.000000,-49.999809,-49.979697,-49.979850,0.000000,0.000000,0.010277,0.010277
-50.000000,0.000000,2.000000,1.000000,-50.000000,-49.999809,-49.979697,-49.979850,0.000000,0.000000,0.010277,0.010277
-50.000000,90.000000,1.000000,0.000000,-50.000000,-49.999809,-49.979697,-49.979507,90.000000,90.000000,90.010277,90.010277
-50.000000,90.000000,2.000000,1.000000,-50.000000,-50.000153,-49.979697,-49.979850,90.000000,90.000000,90.010277,90.010277
-50.000000,180.000000,1.000000,0.000000,-50.000000,-49.999809,-49.979697,-49.979507,180.000000,180.001373,180.010277,180.011650
-50.000000,180.000000,2.000000,1.000000,-50.000000,-49.999809,-49.979697,-49.979507,180.000000,180.001030,180.010277,180.011306
-50.000000,270.000000,1.000000,0.000000,-50.000000,-49.999809,-49.979697,-49.979850,270.000000,269.998627,270.010277,270.008903
-50.000000,270.000000,2.000000,1.000000,-50.000000,-50.000153,-49.979697,-49.979850,270.000000,269.998283,270.010277,270.008560
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,-0.001373,0.010277,0.008903
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,-0.001030,0.010277,0.008903
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,90.000000,90.000000,90.010277,90.010277
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,90.000000,90.000000,90.010277,90.010277
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,180.000000,179.998970,180.010277,180.009247
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,180.000000,180.001373,180.010277,180.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,270.000000,269.998283,270.010277,270.008560
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,270.000000,270.001717,270.010277,270.011993
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
10.000000,0.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020264,0.000000,0.000000,0.010277,0.010277
10.000000,0.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,0.000000,0.000000,0.010277,0.010277
10.000000,90.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020264,90.000000,90.000000,90.010277,90.010277
10.000000,90.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,90.000000,90.000000,90.010277,90.010277
10.000000,180.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020264,180.000000,180.001373,180.010277,180.011650
10.000000,180.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,180.000000,179.998970,180.010277,180.009247
10.000000,270.000000,1.000000,0.000000,10.000000,9.999962,10.020303,10.020264,270.000000,270.000687,270.010277,270.010963
10.000000,270.000000,2.000000,1.000000,10.000000,9.999962,10.020303,10.020264,270.000000,270.001717,270.010277,270.011993
-10.000000,0.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.979659,0.000000,0.000000,0.010277,0.010277
-10.000000,0.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,0.000000,0.000000,0.010277,0.010277
-10.000000,90.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.979659,90.000000,90.000000,90.010277,90.010277
-10.000000,90.000000,2.000000,1.000000,-10.000000,-10.000305,-9.979697,-9.979659,90.000000,90.000000,90.010277,90.010277
-10.000000,180.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.980003,180.000000,180.000000,180.010277,180.009933
-10.000000,180.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,180.000000,179.998970,180.010277,180.009247
-10.000000,270.000000,1.000000,0.000000,-10.000000,-9.999962,-9.979697,-9.979659,270.000000,270.001373,270.010277,270.011650
-10.000000,270.000000,2.000000,1.000000,-10.000000,-9.999962,-9.979697,-9.979659,270.000000,269.999313,270.010277,270.009590
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020303,0.020303,0.000000,0.000000,0.010277,0.010277
30.000000,0.000000,1.000000,0.000000,30.000000,29.999886,30.020303,30.020531,0.000000,0.000000,0.010277,0.010277
30.000000,0.000000,2.000000,1.000000,30.000000,30.000229,30.020303,30.020531,0.000000,0.000000,0.010277,0.010277
30.000000,90.000000,1.000000,0.000000,30.000000,29.999886,30.020303,30.020188,90.000000,90.000000,90.010277,90.010277
30.000000,90.000000,2.000000,1.000000,30.000000,30.000229,30.020303,30.020531,90.000000,90.000000,90.010277,90.010277
30.000000,180.000000,1.000000,0.000000,30.000000,29.999886,30.020303,30.020188,180.000000,180.000343,180.010277,180.010620
30.000000,180.000000,2.000000,1.000000,30.000000,29.999886,30.020303,30.020188,180.000000,180.001373,180.010277,180.011650
30.000000,270.000000,1.000000,0.000000,30.000000,29.999886,30.020303,30.020188,270.000000,269.999313,270.010277,270.009590
30.000000,270.000000,2.000000,1.000000,30.000000,29.999886,30.020303,30.020188,270.000000,270.000687,270.010277,270.010620
-30.000000,0.000000,1.000000,0.000000,-30.000000,-29.999886,-29.979697,-29.979583,0.000000,0.000000,0.010277,0.010277
-30.000000,0.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979697,-29.979583,0.000000,0.000000,0.010277,0.010277
-30.000000,90.000000,1.000000,0.000000,-30.000000,-29.999886,-29.979697,-29.979583,90.000000,90.000000,90.010277,90.010277
-30.000000,90.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979697,-29.979583,90.000000,90.000000,90.010277,90.010277
-30.000000,180.000000,1.000000,0.000000,-30.000000,-30.000229,-29.979697,-29.979583,180.000000,180.000687,180.010277,180.010963
-30.000000,180.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979697,-29.979583,180.000000,180.000343,180.010277,180.010620
-30.000000,270.000000,1.000000,0.000000,-30.000000,-29.999886,-29.979697,-29.979583,270.000000,269.999657,270.010277,270.009933
-30.000000,270.000000,2.000000,1.000000,-30.000000,-30.000229,-29.979697,-29.979926,270.000000,269.998627,270.010277,270.008903
